meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
,Kirby's Avalanche,WII,"Sep 24, 2007",,/game/wii/kirbys-avalanche,E,['Hal'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General']"
,Yoshi's Story,WII,"Sep 17, 2007",,/game/wii/yoshis-story,E,['Nintendo'],"['Action', 'Platformer', '2D']"
77,DK: Jungle Climber,DS,"Sep 10, 2007",6.7,/game/ds/dk-jungle-climber,E,['Paon Corporation'],"['Action', 'General', 'General']"
,NES Play Action Football,WII,"Sep 10, 2007",,/game/wii/nes-play-action-football,E,['Nintendo'],"['Sports', 'Traditional', 'Football', 'Sim']"
,Donkey Kong Jr. Math,WII,"Sep 3, 2007",3.8,/game/wii/donkey-kong-jr-math,E,['Nintendo'],"['Miscellaneous', 'Edutainment']"
90,Metroid Prime 3: Corruption,WII,"Aug 27, 2007",8.8,/game/wii/metroid-prime-3-corruption,T,['Retro Studios'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
77,Brain Age 2: More Training in Minutes a Day,DS,"Aug 20, 2007",7.3,/game/ds/brain-age-2-more-training-in-minutes-a-day,E,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
,Super Metroid,WII,"Aug 20, 2007",9.2,/game/wii/super-metroid,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Shining in the Darkness,WII,"Aug 13, 2007",,/game/wii/shining-in-the-darkness,E,['Climax Entertainment'],"['Role-Playing', 'First-Person']"
,Metroid,WII,"Aug 13, 2007",7.7,/game/wii/metroid,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Wave Race 64,WII,"Aug 6, 2007",8.3,/game/wii/wave-race-64,E,['Nintendo'],"['Driving', 'Racing', 'Snow / Water']"
79,Mario Strikers Charged,WII,"Jul 30, 2007",8.2,/game/wii/mario-strikers-charged,E10+,['Next Level Games'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Arcade', 'Arcade']"
83,Picross DS,DS,"Jul 30, 2007",8.0,/game/ds/picross-ds,E,['Jupiter Corporation'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Logic', 'Logic']"
,Kirby's Dream Course,WII,"Jul 23, 2007",,/game/wii/kirbys-dream-course,E,['Nintendo'],"['Sports', 'Traditional', 'Golf', 'Arcade']"
,Paper Mario,WII,"Jul 16, 2007",8.8,/game/wii/paper-mario,E,['Intelligent Systems'],"['Role-Playing', 'Console-style RPG']"
,Balloon Fight,WII,"Jul 16, 2007",6.2,/game/wii/balloon-fight,E,['Nintendo'],"['Action', 'General']"
,Yoshi,WII,"Jul 9, 2007",,/game/wii/yoshi,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General']"
,Mach Rider,WII,"Jul 9, 2007",,/game/wii/mach-rider,E,['Nintendo'],"['Driving', 'Racing', 'Motorcycle', 'Street']"
,Super Mario Bros. 2,WII,"Jul 2, 2007",7.8,/game/wii/super-mario-bros-2,E,['Nintendo'],"['Action', 'Platformer', '2D']"
53,Pokemon Battle Revolution,WII,"Jun 25, 2007",6.6,/game/wii/pokemon-battle-revolution,E,['Genius Sonority Inc.'],"['Strategy', 'Turn-Based', 'Fantasy', 'General', 'Fantasy']"
,F-Zero X,WII,"Jun 25, 2007",7.5,/game/wii/f-zero-x,E,['Nintendo'],"['Driving', 'Racing', 'Futuristic']"
,World Sports Competition,WII,"Jun 18, 2007",,/game/wii/world-sports-competition,E,['Hudson Soft'],"['Sports', 'General']"
,NES Open Tournament Golf,WII,"Jun 18, 2007",,/game/wii/nes-open-tournament-golf,E,['Nintendo'],"['Sports', 'Traditional', 'Golf', 'Arcade']"
68,Big Brain Academy: Wii Degree,WII,"Jun 11, 2007",7.0,/game/wii/big-brain-academy-wii-degree,E,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
,Nintendo DS Web Browser,DS,"Jun 4, 2007",,/game/ds/nintendo-ds-web-browser,,['Opera'],"['Miscellaneous', 'Web Browser', 'Application']"
,Zelda II: The Adventure of Link,WII,"Jun 4, 2007",7.1,/game/wii/zelda-ii-the-adventure-of-link,E,['Nintendo'],"['Role-Playing', 'Action RPG']"
86,Planet Puzzle League,DS,"Jun 4, 2007",7.8,/game/ds/planet-puzzle-league,E,['Intelligent Systems'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
,ToeJam & Earl in Panic on Funkotron,WII,"Jun 4, 2007",,/game/wii/toejam-earl-in-panic-on-funkotron,E,['ToeJam & Earl Productions'],"['Action', 'Platformer', '2D']"
62,Mario Party 8,WII,"May 29, 2007",6.4,/game/wii/mario-party-8,E,['Hudson'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
,Kid Chameleon,WII,"May 28, 2007",,/game/wii/kid-chameleon,E,['Sega'],"['Action', 'General']"
,Streets of Rage 2,WII,"May 21, 2007",7.4,/game/wii/streets-of-rage-2,E,['Sega'],"['Action', ""Beat-'Em-Up""]"
,Blazing Lazers,WII,"May 21, 2007",8.5,/game/wii/blazing-lazers,E,['Hudson'],"['Action', 'Shooter', 'Scrolling']"
,Donkey Kong Country 2: Diddy's Kong Quest,WII,"May 21, 2007",8.8,/game/wii/donkey-kong-country-2-diddys-kong-quest,E,['Rare Ltd.'],"['Action', 'Platformer', '2D']"
,Ninja Spirit,WII,"May 14, 2007",,/game/wii/ninja-spirit,E10+,['Irem'],"['Action', 'General']"
,Mighty Bomb Jack,WII,"May 7, 2007",,/game/wii/mighty-bomb-jack,E,['Tecmo'],"['Action', 'General']"
,Final Fight,WII,"May 7, 2007",8.4,/game/wii/final-fight,E,['Capcom'],"['Action', ""Beat-'Em-Up""]"
,Ordyne,TG16),"May 7, 2007",,/game/wii/ordyne-tg16,E,['Namco'],"['Action', 'Shooter', 'Scrolling']"
,Shockman,WII,"Apr 30, 2007",,/game/wii/shockman,E,['Winds'],"['Action', 'General', 'Platformer', '2D']"
85,Pokemon Diamond Version,DS,"Apr 22, 2007",8.3,/game/ds/pokemon-diamond-version,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Trainer']"
85,Pokemon Pearl Version,DS,"Apr 22, 2007",8.2,/game/ds/pokemon-pearl-version,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Trainer']"
,Punch-Out!! Featuring Mr. Dream,WII,"Apr 16, 2007",8.0,/game/wii/punch-out!!-featuring-mr-dream,E,['Nintendo'],"['Sports', 'Traditional', 'Boxing']"
,Alex Kidd in the Enchanted Castle,WII,"Apr 11, 2007",,/game/wii/alex-kidd-in-the-enchanted-castle,E,['Sega'],"['Action', 'Platformer', '2D']"
85,Super Paper Mario,WII,"Apr 9, 2007",8.1,/game/wii/super-paper-mario,E,['Intelligent Systems'],"['Action', 'Role-Playing', 'Platformer', 'Platformer', 'Action RPG', '3D', '3D']"
,Star Fox 64,WII,"Apr 2, 2007",7.8,/game/wii/star-fox-64,E,['Nintendo'],"['Action', 'Shooter', 'Rail']"
,Teenage Mutant Ninja Turtles,WII,"Apr 2, 2007",,/game/wii/teenage-mutant-ninja-turtles,E10+,['Magic Pockets'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
,Romance of the Three Kingdoms IV: Wall of Fire,WII,"Mar 26, 2007",,/game/wii/romance-of-the-three-kingdoms-iv-wall-of-fire,E,['Koei'],"['Strategy', 'Turn-Based', 'Historic']"
74,Custom Robo Arena,DS,"Mar 19, 2007",8.3,/game/ds/custom-robo-arena,E10+,['Noise Inc.'],"['Action', 'Fighting', 'Fighting', '3D', '3D']"
,Excitebike,WII,"Mar 19, 2007",6.8,/game/wii/excitebike,E,['Nintendo'],"['Action', 'Driving', 'General', 'Racing', 'Motorcycle', 'Motocross']"
60,Wario: Master of Disguise,DS,"Mar 5, 2007",7.4,/game/ds/wario-master-of-disguise,E10+,['Suzak'],"['Action', 'General', 'Platformer', 'Platformer', '2D', '2D']"
,Super Ghouls 'n Ghosts,WII,"Mar 5, 2007",,/game/wii/super-ghouls-n-ghosts,E,['Capcom'],"['Action', 'Platformer', '2D']"
,The Legend of Zelda: Ocarina of Time,WII,"Feb 26, 2007",8.7,/game/wii/the-legend-of-zelda-ocarina-of-time,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
,Chew-Man-Fu,WII,"Feb 26, 2007",,/game/wii/chew-man-fu,E,['Hudson'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General']"
,Donkey Kong Country,WII,"Feb 19, 2007",8.4,/game/wii/donkey-kong-country,E,['Rare Ltd.'],"['Action', 'Platformer', '2D']"
,Everybody Votes,WII,"Feb 14, 2007",,/game/wii/everybody-votes,,['Nintendo'],"['Miscellaneous', 'General', 'General']"
58,Wii Play,WII,"Feb 12, 2007",6.5,/game/wii/wii-play,E,['Nintendo'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
,Ice Climber,WII,"Feb 12, 2007",4.8,/game/wii/ice-climber,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Kid Icarus,WII,"Feb 12, 2007",7.5,/game/wii/kid-icarus,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Kirby's Adventure,WII,"Feb 12, 2007",8.5,/game/wii/kirbys-adventure,E,['HAL Labs'],"['Action', 'Platformer', '2D']"
63,Diddy Kong Racing DS,DS,"Feb 5, 2007",7.2,/game/ds/diddy-kong-racing-ds,E,['Rare Ltd.'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Other', 'Kart']"
,Super Mario World,WII,"Feb 5, 2007",8.7,/game/wii/super-mario-world,E,['Nintendo'],"['Action', 'Platformer', '2D']"
92,Final Fantasy VI Advance,GBA,"Feb 5, 2007",8.7,/game/game-boy-advance/final-fantasy-vi-advance,E10+,['TOSE'],"['Role-Playing', 'Console-style RPG']"
,Mario Kart 64,WII,"Jan 29, 2007",7.3,/game/wii/mario-kart-64,E,['Nintendo'],"['Driving', 'Racing', 'Kart']"
78,Hotel Dusk: Room 215,DS,"Jan 22, 2007",8.5,/game/ds/hotel-dusk-room-215,T,['Cing'],"['Adventure', 'General', 'General']"
,The Legend of Zelda: A Link to the Past,WII,"Jan 22, 2007",8.7,/game/wii/the-legend-of-zelda-a-link-to-the-past,E,['Nintendo'],"['Role-Playing', 'Action RPG']"
83,WarioWare: Smooth Moves,WII,"Jan 15, 2007",7.5,/game/wii/warioware-smooth-moves,E10+,['Intelligent Systems'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
,Urban Champion,WII,"Jan 1, 2007",,/game/wii/urban-champion,E,['Nintendo'],"['Action', 'Fighting', '2D']"
,Baseball,WII,"Jan 1, 2007",,/game/wii/baseball,E,['Nintendo'],"['Sports', 'Traditional', 'Baseball', 'Arcade']"
,Super Mario Bros.,WII,"Dec 25, 2006",8.5,/game/wii/super-mario-bros,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Tennis,WII,"Dec 18, 2006",,/game/wii/tennis,E,['Nintendo'],"['Sports', 'Traditional', 'Tennis']"
,Gunstar Heroes,WII,"Dec 11, 2006",,/game/wii/gunstar-heroes,E10+,['Treasure'],"['Action', 'Shooter', 'Scrolling']"
,Ice Hockey,WII,"Dec 11, 2006",,/game/wii/ice-hockey,E,['Nintendo'],"['Sports', 'Traditional', 'Ice Hockey', 'Arcade']"
96,The Legend of Zelda: Twilight Princess,GC,"Dec 11, 2006",8.9,/game/gamecube/the-legend-of-zelda-twilight-princess,T,['Nintendo'],"['Action Adventure', 'Fantasy']"
,Internet Channel,WII,"Dec 8, 2006",,/game/wii/internet-channel,,['Opera'],"['Miscellaneous', 'Web Browser', 'Application']"
71,Kirby: Squeak Squad,DS,"Dec 4, 2006",7.9,/game/ds/kirby-squeak-squad,E,"['Flagship', ' HAL Labs']","['Action', 'Platformer', 'Platformer', '2D', '2D']"
,Donkey Kong Jr.,WII,"Dec 4, 2006",,/game/wii/donkey-kong-jr,E,['Nintendo'],"['Action', 'Platformer', '2D']"
95,The Legend of Zelda: Twilight Princess,WII,"Nov 19, 2006",8.9,/game/wii/the-legend-of-zelda-twilight-princess,T,['Nintendo'],"['Action Adventure', 'Fantasy', 'General', 'Fantasy', 'Open-World']"
72,Excite Truck,WII,"Nov 19, 2006",8.4,/game/wii/excite-truck,E,['Monster Games Inc.'],"['Driving', 'Racing', 'Arcade', 'Arcade', 'Automobile']"
76,Wii Sports,WII,"Nov 19, 2006",8.0,/game/wii/wii-sports,E,['Nintendo'],"['Sports', 'General', 'General', 'Individual', 'Athletics']"
,Wii Channels,WII,"Nov 19, 2006",,/game/wii/wii-channels,,['Nintendo'],"['Miscellaneous', 'Web Browser', 'Application']"
,F-Zero,WII,"Nov 19, 2006",8.6,/game/wii/f-zero,E,['Nintendo'],"['Driving', 'Racing', 'Futuristic']"
,Super Mario 64,WII,"Nov 19, 2006",8.0,/game/wii/super-mario-64,E,['Nintendo'],"['Action', 'Platformer', '3D']"
,SimCity,WII,"Nov 19, 2006",,/game/wii/simcity,E,['Maxis'],"['Strategy', 'City Building', 'Modern']"
,The Legend of Zelda,WII,"Nov 19, 2006",8.3,/game/wii/the-legend-of-zelda,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
,Donkey Kong,WII,"Nov 19, 2006",6.3,/game/wii/donkey-kong,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Mario Bros.,WII,"Nov 19, 2006",6.1,/game/wii/mario-bros,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Pinball,WII,"Nov 19, 2006",,/game/wii/pinball,E,['Nintendo'],"['Miscellaneous', 'Parlor', 'Pinball']"
,Soccer,WII,"Nov 19, 2006",,/game/wii/soccer,E,['Nintendo'],"['Sports', 'Traditional', 'Soccer', 'Sim']"
,Wario's Woods,WII,"Nov 19, 2006",,/game/wii/warios-woods,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General']"
,Nintendo Wii,WII,"Nov 19, 2006",8.1,/game/wii/nintendo-wii,E,['Nintendo'],"['Hardware', 'Console']"
81,Yoshi's Island DS,DS,"Nov 13, 2006",7.5,/game/ds/yoshis-island-ds,E,['Artoon'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
87,Elite Beat Agents,DS,"Nov 6, 2006",8.5,/game/ds/elite-beat-agents,E10+,['iNiS'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
83,Final Fantasy V Advance,GBA,"Nov 6, 2006",8.2,/game/game-boy-advance/final-fantasy-v-advance,E,['TOSE'],"['Role-Playing', 'Console-style RPG']"
65,Children of Mana,DS,"Nov 1, 2006",6.1,/game/ds/children-of-mana,E10+,['Nex Entertainment'],"['Role-Playing', 'Action RPG', 'Action RPG']"
69,Pokemon Ranger,DS,"Oct 30, 2006",7.4,/game/ds/pokemon-ranger,E,['HAL Labs'],"['Role-Playing', 'Action RPG', 'Action RPG']"
69,Magical Starsign,DS,"Oct 23, 2006",8.1,/game/ds/magical-starsign,E,['Brownie Brown'],"['Role-Playing', 'General', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
83,Nintendogs: Dalmatian & Friends,DS,"Oct 16, 2006",7.4,/game/ds/nintendogs-dalmatian-friends,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual Life', 'Virtual', 'Pet']"
83,Clubhouse Games,DS,"Oct 9, 2006",7.8,/game/ds/clubhouse-games,E,['Agenda'],"['Miscellaneous', 'Board Games', 'Board Games', 'Board / Card Game', 'Party / Minigame']"
76,Mario vs. Donkey Kong 2: March of the Minis,DS,"Sep 25, 2006",7.9,/game/ds/mario-vs-donkey-kong-2-march-of-the-minis,E,"['Nintendo', ' Nintendo Software Technology']","['Action', 'Platformer', 'Platformer', '2D', '2D']"
75,Baten Kaitos Origins,GC,"Sep 25, 2006",8.4,/game/gamecube/baten-kaitos-origins,T,"['Monolith Soft', ' Namco Bandai Games']","['Role-Playing', 'Console-style RPG']"
62,Pokemon Mystery Dungeon: Blue Rescue Team,DS,"Sep 18, 2006",8.1,/game/ds/pokemon-mystery-dungeon-blue-rescue-team,E,['ChunSoft'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Roguelike']"
67,Pokemon Mystery Dungeon: Red Rescue Team,GBA,"Sep 18, 2006",8.3,/game/game-boy-advance/pokemon-mystery-dungeon-red-rescue-team,E,['ChunSoft'],"['Role-Playing', 'Console-style RPG']"
69,Mario Hoops: 3 on 3,DS,"Sep 11, 2006",7.7,/game/ds/mario-hoops-3-on-3,E,['Square Enix'],"['Sports', 'Traditional', 'Team', 'Basketball', 'Arcade', 'Arcade']"
76,Star Fox Command,DS,"Aug 28, 2006",7.0,/game/ds/star-fox-command,E10+,['Q-Games'],"['Action', 'Simulation', 'Shooter', 'Flight', 'Shooter', 'Third-Person', 'Combat', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
37,Tenchu: Dark Secret,DS,"Aug 21, 2006",5.8,/game/ds/tenchu-dark-secret,T,"['From Software', ' Polygon Magic']","['Action Adventure', 'Historic', 'General', 'Historic']"
62,Sudoku Gridmaster,DS,"Jun 26, 2006",6.3,/game/ds/sudoku-gridmaster,E,['AI'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Logic', 'Logic']"
74,Big Brain Academy,DS,"Jun 5, 2006",7.5,/game/ds/big-brain-academy,E,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
68,Magnetica,DS,"Jun 5, 2006",8.1,/game/ds/magnetica,E,['Mitchell'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Matching', 'General']"
89,New Super Mario Bros.,DS,"May 15, 2006",8.5,/game/ds/new-super-mario-bros,E,['Nintendo'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
77,Brain Age: Train Your Brain in Minutes a Day!,DS,"Apr 17, 2006",7.7,/game/ds/brain-age-train-your-brain-in-minutes-a-day!,E,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
62,Odama,GC,"Apr 10, 2006",8.0,/game/gamecube/odama,E10+,['Vivarium'],"['Miscellaneous', 'Parlor', 'Pinball']"
85,Metroid Prime: Hunters,DS,"Mar 20, 2006",7.9,/game/ds/metroid-prime-hunters,T,"['Nintendo', ' Nintendo Software Technology']","['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
84,Tetris DS,DS,"Mar 20, 2006",8.0,/game/ds/tetris-ds,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Stacking', 'Stacking']"
74,Pokemon Trozei!,DS,"Mar 6, 2006",7.3,/game/ds/pokemon-trozei!,E,['Genius Sonority Inc.'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Matching', 'Matching']"
76,Tales of Phantasia,GBA,"Mar 6, 2006",8.0,/game/game-boy-advance/tales-of-phantasia,E10+,['Namco'],"['Role-Playing', 'Console-style RPG']"
75,Super Princess Peach,DS,"Feb 27, 2006",7.8,/game/ds/super-princess-peach,E,['TOSE'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
75,Chibi-Robo!,GC,"Feb 6, 2006",8.7,/game/gamecube/chibi-robo!,E10+,['Skip Ltd.'],"['Action Adventure', 'Fantasy']"
81,Drill Dozer,GBA,"Feb 6, 2006",8.8,/game/game-boy-advance/drill-dozer,E,['Game Freak'],"['Action', 'Platformer', '2D']"
66,True Swing Golf,DS,"Jan 23, 2006",7.7,/game/ds/true-swing-golf,E,['T&E Soft'],"['Sports', 'Traditional', 'Individual', 'Golf', 'Arcade', 'Arcade', 'Sim']"
71,Electroplankton,DS,"Jan 9, 2006",7.0,/game/ds/electroplankton,,,
85,Final Fantasy IV Advance,GBA,"Dec 12, 2005",8.4,/game/game-boy-advance/final-fantasy-iv-advance,E10+,['TOSE'],"['Role-Playing', 'Console-style RPG']"
86,Animal Crossing: Wild World,DS,"Dec 5, 2005",8.6,/game/ds/animal-crossing-wild-world,,,
76,Super Mario Strikers,GC,"Dec 5, 2005",8.6,/game/gamecube/super-mario-strikers,E,['Next Level Games'],"['Sports', 'Traditional', 'Soccer', 'Arcade']"
81,Mario Tennis: Power Tour,GBA,"Dec 5, 2005",8.4,/game/game-boy-advance/mario-tennis-power-tour,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Tennis']"
86,Mario & Luigi: Partners in Time,DS,"Nov 28, 2005",8.5,/game/ds/mario-luigi-partners-in-time,E,['Alphadream Corporation'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
74,Dr. Mario / Puzzle League,GBA,"Nov 28, 2005",7.8,/game/game-boy-advance/dr-mario-puzzle-league,E,['Intelligent Systems'],"['Miscellaneous', 'Puzzle', 'Matching']"
91,Mario Kart DS,DS,"Nov 14, 2005",8.7,/game/ds/mario-kart-ds,E,['Nintendo'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
64,Mario Party 7,GC,"Nov 7, 2005",7.8,/game/gamecube/mario-party-7,E,['Hudson'],"['Miscellaneous', 'Party']"
77,Donkey Kong Country 3,GBA,"Nov 7, 2005",8.3,/game/game-boy-advance/donkey-kong-country-3,E,['Rare Ltd.'],"['Action', 'Platformer', '2D']"
79,Metroid Prime Pinball,DS,"Oct 24, 2005",7.9,/game/ds/metroid-prime-pinball,E,['Fuse Games Limited'],"['Action', 'Miscellaneous', 'Parlor', 'Pinball', 'Pinball']"
,Nintendogs: Best Friends,DS,"Oct 24, 2005",7.7,/game/ds/nintendogs-best-friends,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual Life', 'Virtual', 'Pet']"
69,Dance Dance Revolution: Mario Mix,GC,"Oct 24, 2005",7.9,/game/gamecube/dance-dance-revolution-mario-mix,E,['Hudson'],"['Miscellaneous', 'Rhythm', 'Dancing']"
85,Fire Emblem: Path of Radiance,GC,"Oct 17, 2005",8.9,/game/gamecube/fire-emblem-path-of-radiance,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy']"
64,Pokemon XD: Gale of Darkness,GC,"Sep 28, 2005",8.2,/game/gamecube/pokemon-xd-gale-of-darkness,E,['Genius Sonority Inc.'],"['Role-Playing', 'Console-style RPG']"
70,Trace Memory,DS,"Sep 27, 2005",8.2,/game/ds/trace-memory,T,['Cing'],"['Adventure', 'General', 'General', 'Point-and-Click']"
76,Battalion Wars,GC,"Sep 19, 2005",8.5,/game/gamecube/battalion-wars,T,['Kuju Entertainment'],"['Action', 'Shooter', 'Third-Person', 'Modern']"
70,DK: King of Swing,GBA,"Sep 19, 2005",5.0,/game/game-boy-advance/dk-king-of-swing,E,['Paon Corporation'],"['Action', 'Platformer', '2D']"
76,Mario Superstar Baseball,GC,"Aug 29, 2005",8.5,/game/gamecube/mario-superstar-baseball,E,['Namco'],"['Sports', 'Traditional', 'Baseball', 'Arcade']"
56,Dynasty Warriors Advance,GBA,"Aug 29, 2005",8.5,/game/game-boy-advance/dynasty-warriors-advance,E,['Koei'],"['Action', ""Beat-'Em-Up""]"
90,Advance Wars: Dual Strike,DS,"Aug 22, 2005",8.9,/game/ds/advance-wars-dual-strike,E,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Modern', 'Modern', 'Tactics']"
83,Nintendogs: Chihuahua & Friends,DS,"Aug 22, 2005",8.0,/game/ds/nintendogs-chihuahua-friends,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual Life', 'Virtual', 'Pet']"
83,Nintendogs: Dachshund & Friends,DS,"Aug 22, 2005",7.9,/game/ds/nintendogs-dachshund-friends,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual Life', 'Virtual', 'Pet']"
83,Nintendogs: Lab & Friends,DS,"Aug 22, 2005",7.6,/game/ds/nintendogs-lab-friends,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual Life', 'Virtual', 'Pet']"
66,Geist,GC,"Aug 15, 2005",8.2,/game/gamecube/geist,M,['n-Space'],"['Action', 'Shooter', 'First-Person', 'Sci-Fi']"
88,Meteos,DS,"Jun 28, 2005",7.4,/game/ds/meteos,E,['Q Entertainment'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Matching', 'Matching']"
86,Kirby: Canvas Curse,DS,"Jun 13, 2005",7.8,/game/ds/kirby-canvas-curse,E,['HAL Labs'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
60,Yoshi Topsy-Turvy,GBA,"Jun 13, 2005",6.8,/game/game-boy-advance/yoshi-topsy-turvy,E,['Artoon'],"['Action', 'Platformer', '2D']"
85,Fire Emblem: The Sacred Stones,GBA,"May 23, 2005",8.9,/game/game-boy-advance/fire-emblem-the-sacred-stones,E,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy']"
88,WarioWare: Twisted!,GBA,"May 23, 2005",8.7,/game/game-boy-advance/warioware-twisted!,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'General']"
69,Donkey Konga 2,GC,"May 9, 2005",6.4,/game/gamecube/donkey-konga-2,T,['Namco'],"['Miscellaneous', 'Rhythm', 'Music']"
76,Pokemon Emerald Version,GBA,"Apr 30, 2005",8.9,/game/game-boy-advance/pokemon-emerald-version,,,
73,Polarium,DS,"Apr 18, 2005",8.4,/game/ds/polarium,,,
54,Mario Party Advance,GBA,"Mar 28, 2005",5.1,/game/game-boy-advance/mario-party-advance,E,['Hudson'],"['Miscellaneous', 'Party']"
73,Yoshi Touch & Go,DS,"Mar 14, 2005",7.0,/game/ds/yoshi-touch-go,E,['Nintendo'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
46,Pokemon Dash,DS,"Mar 14, 2005",5.3,/game/ds/pokemon-dash,E,['Ambrella'],"['Driving', 'Racing', 'Arcade', 'On-foot', 'Other', 'On-foot']"
80,Donkey Kong Jungle Beat,GC,"Mar 14, 2005",8.2,/game/gamecube/donkey-kong-jungle-beat,E10+,['Nintendo'],"['Action', 'Platformer', '2D']"
81,WarioWare: Touched!,DS,"Feb 14, 2005",8.1,/game/ds/warioware-touched!,E,['Intelligent Systems'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Party / Minigame', 'General']"
67,Star Fox: Assault,GC,"Feb 14, 2005",8.1,/game/gamecube/star-fox-assault,T,['Namco'],"['Action', 'Shooter', 'Third-Person', 'Sci-Fi']"
89,The Legend of Zelda: The Minish Cap,GBA,"Jan 10, 2005",8.9,/game/game-boy-advance/the-legend-of-zelda-the-minish-cap,E,['Flagship'],"['Action Adventure', 'Fantasy']"
71,Mario Party 6,GC,"Dec 6, 2004",8.0,/game/gamecube/mario-party-6,E,['Hudson Soft'],"['Miscellaneous', 'Party']"
79,Final Fantasy I & II: Dawn of Souls,GBA,"Nov 29, 2004",8.0,/game/game-boy-advance/final-fantasy-i-ii-dawn-of-souls,E,['Tose Software'],"['Role-Playing', 'Console-style RPG']"
,PictoChat,DS,"Nov 21, 2004",8.1,/game/ds/pictochat,,['Nintendo'],"['Miscellaneous', 'General', 'Application']"
85,Super Mario 64 DS,DS,"Nov 20, 2004",8.3,/game/ds/super-mario-64-ds,E,['Nintendo'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
,Nintendo DS,DS,"Nov 20, 2004",8.8,/game/ds/nintendo-ds,,['Nintendo'],"['Hardware', 'Console']"
,Metroid Prime: Hunters - First Hunt,DS,"Nov 20, 2004",,/game/ds/metroid-prime-hunters---first-hunt,RP,['Nintendo Software Technology'],"['Action', 'Shooter', 'First-Person', 'Arcade']"
